"brewery_id","beer_name","beer_id","abv","ibu","style","ounces"
315,"Hot Date Ale",1791,0.06,20,"Chile Beer",16
315,"Masked Bandit IPA",1540,0.07,NA,"American Black Ale",16
315,"Sweet Potato Ale",1491,0.06,24,"Fruit / Vegetable Beer",16
315,"Float Trip Ale",1335,0.045,18,"American Blonde Ale",16
315,"Old Tom Porter",847,0.055,25,"American Porter",16
315,"Black Walnut Wheat",846,0.045,18,"American Dark Wheat Ale",16
315,"McKinney Eddy Amber Ale",521,0.055,20,"American Amber / Red Ale",16
315,"Missouri Mule India Pale Ale",479,0.07,70,"American IPA",16
316,"Lost River Blonde Ale",1789,0.049,NA,"American Blonde Ale",16
316,"Monon Wheat",1788,0.054,NA,"Witbier",16
316,"Floyd's Folly",1787,0.08,NA,"Scottish Ale",16
316,"Half Court IPA",1786,0.063,NA,"American IPA",16
317,"Appreciation Ale",1784,NA,NA,"American IPA",16
318,"Toughcats IPA",1783,0.072,NA,"American IPA",16
318,"Tug Pale Ale",1717,0.05,NA,"American Pale Ale (APA)",16
318,"Sexy Chaos",1716,0.099,NA,"Russian Imperial Stout",16
318,"Ace Hole American Pale Ale",1516,0.063,NA,"American Pale Ale (APA)",16
318,"Cant Dog Imperial Pale Ale",725,0.097,NA,"American Double / Imperial IPA",16
319,"All Nighter Ale",1776,0.045,NA,"Extra Special / Strong Bitter (ESB)",12
319,"Banner American Rye",1644,0.045,20,"Rye Beer",12
319,"Banner American Ale",1643,0.035,45,"American Amber / Red Ale",12
320,"12 Man Pale Ale",1773,0.045,NA,"American Pale Ale (APA)",12
321,"Jacaranada Rye IPA",1772,0.067,60,"American IPA",16
322,"Hop Bomber Rye Pale Ale",1654,0.055,60,"American Pale Ale (APA)",16
322,"Lil SIPA",1771,0.05,55,"American IPA",16
323,"Voodoo Love Child",1770,0.092,25,"Tripel",12
323,"White Magick of the Sun",1769,0.079,23,"Witbier",12
323,"Wynona's Big Brown Ale",1730,0.075,31,"American Brown Ale",12
323,"Gran Met",1729,0.092,25,"Belgian Strong Pale Ale",12
323,"Good Vibes IPA",1603,0.073,85,"American IPA",12
323,"Pilzilla",1488,0.075,85,"American Double / Imperial Pilsner",12
324,"Geary's Pale Ale",1763,0.045,NA,"English Pale Ale",12
324,"Geary's Summer Ale",1311,0.06,NA,"Kölsch",12
325,"GreyBeard™ IPA",1760,0.069,51,"American IPA",12
325,"Pisgah Pale Ale",1759,0.057,31,"American Pale Ale (APA)",12
326,"County Line IPA",1758,0.066,NA,"American IPA",12
326,"Trauger Pilsner",1757,0.048,NA,"German Pilsener",12
327,"When Helles Freezes Over",1756,0.056,18,"Munich Helles Lager",12
327,"Morgan Street Oktoberfest",1617,0.049,24,"Märzen / Oktoberfest",12
327,"Honey Wheat",1052,0.047,14,"American Pale Wheat Ale",12
327,"Black Bear Dark Lager",1051,0.046,24,"Schwarzbier",12
327,"Golden Pilsner",1046,0.05,35,"German Pilsener",12
328,"Heyoka IPA",1753,0.07,NA,"American IPA",16
328,"Guest Lager",1448,0.08,NA,"American Double / Imperial Pilsner",16
328,"Pony Pilsner",1134,0.057,NA,"German Pilsener",16
328,"Akari Shogun American Wheat Ale",1066,0.055,NA,"American Pale Wheat Ale",16
328,"Meat Wave",849,0.06,NA,"English India Pale Ale (IPA)",16
328,"Over Ale",352,0.06,NA,"American Brown Ale",16
328,"Gossamer Golden Ale",149,0.042,NA,"American Blonde Ale",16
328,"Daisy Cutter Pale Ale",148,0.052,NA,"American Pale Ale (APA)",16
329,"Just IPA",1749,0.046,45,"American IPA",12
330,"Bronx Summer Pale Ale",1748,0.052,16,"American Pale Ale (APA)",16
330,"Bronx Black Pale Ale",1747,0.057,46,"American Black Ale",16
330,"Bronx Pale Ale",1037,0.063,50,"American Pale Ale (APA)",16
331,"Dead Armadillo Amber Ale",1746,0.063,37,"American Amber / Red Ale",12
332,"Farmer Ted's Cream Ale",1744,0.056,NA,"Cream Ale",12
332,"Firewater India Pale Ale",1743,0.052,NA,"American IPA",12
332,"White Zombie Ale",1742,0.047,NA,"Witbier",12
332,"King Winterbolt Winter Ale",1719,0.07,NA,"Winter Warmer",12
332,"White Zombie Ale",638,0.047,NA,"Witbier",12
332,"Firewater India Pale Ale",507,0.052,NA,"American IPA",12
332,"Farmer Ted's Farmhouse Cream Ale",480,0.056,NA,"Cream Ale",12
333,"A Slice of Hefen",1741,0.054,15,"Hefeweizen",16
333,"Elevated IPA",664,0.072,100,"American IPA",16
334,"Sprocket Blonde Ale (2006)",1735,0.05,NA,"American Blonde Ale",12
334,"Sprocket Pale Ale (2006)",1734,0.05,NA,"American Pale Ale (APA)",12
335,"Curious Traveler Shandy",1732,0.044,NA,"Shandy",12
336,"Iron Horse Pale Ale",1722,0.05,32,"American Pale Ale (APA)",12
336,"Stone's Throw IPA",1435,0.045,19,"Scottish Ale",12
336,"Wood Chipper India Pale Ale",1434,0.067,70,"American IPA",12
337,"Big Sky IPA",1714,0.062,65,"American IPA",12
337,"Scape Goat Pale Ale",1713,0.05,40,"English Pale Ale",12
337,"Montana Trout Slayer Ale",1712,0.05,35,"American Pale Wheat Ale",12
337,"Moose Drool Brown Ale",1711,0.051,26,"American Brown Ale",12
337,"Powder Hound Winter Ale",1456,0.072,60,"English Strong Ale",12
337,"Moose Drool Brown Ale (2011)",767,0.051,26,"American Brown Ale",12
337,"Montana Trout Slayer Ale (2012)",766,0.05,35,"American Pale Wheat Ale",12
337,"Big Sky IPA (2012)",579,0.062,65,"American IPA",12
337,"Summer Honey",168,0.047,NA,"American Blonde Ale",12
337,"Scape Goat Pale Ale (2010)",159,0.05,40,"English Pale Ale",12
337,"Montana Trout Slayer Ale (2009)",35,0.05,35,"American Pale Wheat Ale",12
337,"Moose Drool Brown Ale (2009)",34,0.051,26,"American Brown Ale",12
338,"Wick For Brains",1705,0.061,11,"Pumpkin Ale",12
338,"Nebraska India Pale Ale",1148,0.065,65,"American IPA",12
338,"EOS Hefeweizen",1147,0.048,10,"Hefeweizen",12
338,"Brunette Nut Brown Ale",1146,0.048,15,"English Brown Ale",12
338,"Cardinal Pale Ale",1145,0.057,29,"American Pale Ale (APA)",12
339,"Uncle John's Apple Cherry Cider",1704,0.065,NA,"Cider",16
339,"Uncle John's Apricot Apple Cider",1703,0.065,NA,"Cider",16
339,"Draught Hard Apple Cider",877,0.065,NA,"Cider",16
340,"Be Hoppy IPA",1697,0.065,69,"American IPA",16
341,"Category 3 IPA",1685,0.061,64,"American IPA",12
342,"Hula Hoppie Session IPA",1684,0.048,NA,"American IPA",12
342,"Dirty Hippie Dark Wheat",927,0.053,NA,"American Dark Wheat Ale",12
343,"KelSo Nut Brown Lager",1678,0.057,19,"Euro Dark Lager",12
343,"KelSo India Pale Ale",1572,0.06,64,"American IPA",12
343,"KelSo Pilsner",1348,0.055,23,"Czech Pilsener",12
344,"The Great Return",1677,0.075,70,"American IPA",16
344,"Hardywood Cream Ale",1331,0.044,18,"Cream Ale",12
344,"Capital Trail Pale Ale",1270,0.056,55,"American Pale Ale (APA)",12
345,"Troopers Alley IPA",1676,0.059,135,"American IPA",12
346,"Madra Allta",1675,0.064,95,"American IPA",12
346,"Duluchan India Pale Ale",1249,0.056,70,"American IPA",12
347,"Chaotic Double IPA",1674,0.099,93,"American Double / Imperial IPA",12
347,"Manzanita IPA",1673,0.08,88,"American IPA",12
347,"Riverwalk Blonde Ale",1672,0.06,25,"American Blonde Ale",12
347,"Gillespie Brown Ale",1671,0.095,49,"American Brown Ale",12
347,"Manzanita Pale Ale",1670,0.066,44,"American Pale Ale (APA)",12
348,"Cack-A-Lacky",1658,0.05,NA,"American Pale Ale (APA)",12
349,"Leprechaun Lager",1657,0.04,NA,"American Pale Lager",12
350,"White Cap White IPA",1652,0.042,NA,"American White IPA",16
351,"Chai Ale",1649,0.051,15,"Herbed / Spiced Beer",16
351,"Lucky Day IPA",1648,0.072,85,"American IPA",16
351,"Terrace Hill Double IPA",1647,0.095,99,"American Double / Imperial IPA",16
351,"Catch 23",1646,0.075,77,"American Black Ale",16
352,"Westfield Octoberfest",1645,0.057,22,"Märzen / Oktoberfest",12
352,"Pop's Old Fashioned Lager",1551,0.052,NA,"American Amber / Red Lager",12
352,"Charlie in the Rye",1550,0.058,55,"American IPA",12
353,"Bleeding Buckeye Red Ale",1642,0.057,NA,"Extra Special / Strong Bitter (ESB)",16
354,"Aslan Kölsch",1640,0.048,NA,"Kölsch",16
354,"Aslan IPA",1639,0.077,NA,"American IPA",16
354,"Aslan Amber",1638,0.077,NA,"American Amber / Red Ale",16
355,"Bellingham Beer Week 2013 Collaboration",1637,0.08,NA,"Belgian Strong Dark Ale",16
356,"Local 5 Pale Ale",1636,0.056,NA,"American Pale Ale (APA)",16
356,"Devils Head Red Ale",1518,0.073,NA,"American Amber / Red Ale",16
356,"Elephant Rock IPA",1384,0.07,75,"American IPA",12
357,"Festivus (1)",1628,0.072,NA,"Winter Warmer",12
357,"Manayunk Oktoberfest",1626,0.067,NA,"Märzen / Oktoberfest",12
357,"Belgian Style Session Ale",1625,0.045,21,"Belgian Pale Ale",12
357,"Manayunk IPA",1624,0.055,NA,"American IPA",12
357,"Yunkin' Punkin'",1600,0.055,NA,"Pumpkin Ale",12
357,"Summer Paradise",1484,0.05,18,"American Pale Wheat Ale",12
357,"Monk from the 'Yunk",1356,0.09,30,"Tripel",12
357,"Schuylkill Punch",1355,0.06,14,"Fruit / Vegetable Beer",12
357,"Dreamin' Double IPA",1334,0.085,85,"American Double / Imperial IPA",12
358,"Cleveland Beer Week 2013",1627,0.053,NA,"Munich Helles Lager",16
359,"Lift Off IPA",1623,0.072,NA,"American IPA",16
360,"Jam Session",1622,0.051,31,"American Pale Ale (APA)",16
360,"Hop Drop 'N Roll IPA",1621,0.072,80,"American IPA",16
361,"Pumpkin Beast",1620,0.062,17,"Pumpkin Ale",12
361,"OktoberBeast",1579,0.072,22,"Märzen / Oktoberfest",12
361,"Mad Beach",1228,0.048,23,"American Pale Wheat Ale",12
361,"Hog Wild India Pale Ale",705,0.067,NA,"American IPA",12
361,"Devils Tramping Ground Tripel",704,0.092,5,"Tripel",12
361,"Hot Rod Red",702,0.061,41,"American Amber / Red Ale",12
362,"Pumpkin Ale",1618,0.045,NA,"Pumpkin Ale",12
362,"Big Bowl Blonde Ale",1364,0.05,NA,"American Brown Ale",12
362,"Phat Chance",971,0.052,27,"American Blonde Ale",12
362,"Hop Slayer Double IPA (2011)",740,0.082,100,"American Double / Imperial IPA",12
362,"Hop Slayer Double IPA (2011)",430,0.082,100,"American Double / Imperial IPA",12
362,"Wild Onion Summer Wit",398,0.042,13,"Witbier",12
362,"Jack Stout",366,0.06,23,"Oatmeal Stout",12
362,"Hop Slayer Double IPA",1619,0.082,100,"American Double / Imperial IPA",12
362,"Wild Onion Pumpkin Ale (2010)",334,0.045,NA,"Pumpkin Ale",12
362,"Paddy Pale Ale",162,0.056,41,"American Pale Ale (APA)",12
363,"The 12th Can™",1615,0.045,32,"American Pale Ale (APA)",16
363,"Hilliard's Pils",889,0.055,34,"Czech Pilsener",16
363,"Hilliard's Blonde",724,0.049,20,"American Blonde Ale",16
363,"Hilliard's Amber Ale",497,0.055,60,"American Amber / Red Ale",16
363,"Hilliard's Saison",496,0.066,30,"Saison / Farmhouse Ale",16
364,"Keeper (Current)",1612,0.05,NA,"American Pilsner",12
364,"Better Half",1611,0.068,NA,"American IPA",12
365,"Bohemian Export Lager",1607,0.06,NA,"Dortmunder / Export Lager",12
365,"Altus Bohemes Altbier",1597,0.053,NA,"Altbier",12
365,"Cherny Bock",344,0.04,NA,"Schwarzbier",12
365,"Czech Pilsner",89,0.05,NA,"Czech Pilsener",12
365,"Viennese Lager",88,0.05,NA,"Vienna Lager",12
366,"Chickawawa Lemonale",1604,0.05,5,"Fruit / Vegetable Beer",12
366,"Barrel Aged Farmer",1574,0.07,22,"American Brown Ale",16
366,"Great River Golden Ale",1446,0.048,NA,"American Blonde Ale",12
366,"Dirty Blonde Chocolate Ale",1275,0.048,NA,"American Blonde Ale",12
366,"Dos Pistolas",1244,0.048,20,"Vienna Lager",12
366,"Owney Irish Style Red Ale",1064,0.05,30,"Irish Red Ale",16
366,"Aaah Bock Lager",1028,0.06,NA,"Vienna Lager",16
366,"Widespread Wit",865,0.055,10,"Witbier",16
366,"Roller Dam Red Ale",864,0.054,30,"Irish Red Ale",16
366,"483 Pale Ale",863,0.053,48,"American Pale Ale (APA)",16
366,"Hop A Potamus Double Dark Rye Pale Ale",672,0.09,99,"Rye Beer",16
366,"Farmer Brown Ale",655,0.07,22,"American Brown Ale",16
366,"Big Cock IPA",540,0.07,70,"American IPA",16
366,"Oktoberfest",539,0.059,25,"Märzen / Oktoberfest",16
366,"40th Annual Bix Street Fest Copper Ale (Current)",517,0.048,25,"American Amber / Red Ale",16
366,"Redband Stout",371,0.06,36,"American Stout",16
366,"483 Pale Ale (2010)",190,0.053,48,"American Pale Ale (APA)",16
366,"Roller Dam Red Ale (2010)",189,0.054,30,"Irish Red Ale",16
367,"Mustang Sixty-Six",1598,0.05,NA,"American Amber / Red Lager",12
367,"Mustang '33",862,0.04,NA,"American Pale Lager",12
367,"Session '33 (2011)",699,0.04,NA,"American Pale Lager",12
367,"Mustang Golden Ale",421,0.053,10,"American Blonde Ale",12
367,"Washita Wheat",420,0.053,14,"American Pale Wheat Ale",12
368,"Maylani's Coconut Stout",1594,0.053,35,"American Stout",16
368,"Oatmeal PSA",1162,0.05,35,"American Pale Ale (APA)",16
368,"Pre Flight Pilsner",1137,0.052,33,"American Pilsner",16
369,"He Said Baltic-Style Porter",1593,0.082,NA,"Baltic Porter",12
369,"He Said Belgian-Style Tripel",1592,0.082,NA,"Tripel",12
369,"Lower De Boom",1036,0.099,92,"American Barleywine",8.4
369,"Fireside Chat",1024,0.079,45,"Winter Warmer",12
369,"Marooned On Hog Island",976,0.079,NA,"American Stout",12
369,"Bitter American",876,0.044,42,"American Pale Ale (APA)",12
369,"Hell or High Watermelon Wheat (2009)",802,0.049,17,"Fruit / Vegetable Beer",12
369,"Hell or High Watermelon Wheat (2009)",801,0.049,17,"Fruit / Vegetable Beer",12
369,"21st Amendment Watermelon Wheat Beer (2006)",800,0.049,17,"Fruit / Vegetable Beer",12
369,"21st Amendment IPA (2006)",799,0.07,70,"American IPA",12
369,"Brew Free! or Die IPA (2008)",797,0.07,70,"American IPA",12
369,"Brew Free! or Die IPA (2009)",796,0.07,70,"American IPA",12
369,"Special Edition: Allies Win The War!",531,0.085,52,"English Strong Ale",12
369,"Hop Crisis",432,0.097,94,"American Double / Imperial IPA",12
369,"Bitter American (2011)",353,0.044,42,"American Pale Ale (APA)",12
369,"Fireside Chat (2010)",321,0.079,45,"Winter Warmer",12
369,"Back in Black",173,0.068,65,"American Black Ale",12
369,"Monk's Blood",11,0.083,35,"Belgian Dark Ale",12
369,"Brew Free! or Die IPA",10,0.07,65,"American IPA",12
369,"Hell or High Watermelon Wheat",9,0.049,17,"Fruit / Vegetable Beer",12
370,"Pumpkin Patch Ale",1590,0.05,NA,"Pumpkin Ale",16
370,"Crank Yanker IPA",1382,0.078,74,"American IPA",16
370,"River Runners Pale Ale",1110,0.06,NA,"American Pale Ale (APA)",16
370,"Pumpkin Patch Ale (2012)",1014,0.05,NA,"Pumpkin Ale",16
370,"Mountain Fairy Raspberry Wheat",911,0.055,NA,"Fruit / Vegetable Beer",16
370,"Boater Beer",680,0.045,NA,"German Pilsener",16
370,"Crank Yanker IPA (2011)",395,0.078,74,"American IPA",16
371,"PONTO S.I.P.A.",1589,0.045,NA,"American IPA",16
371,"Chronic Ale",1457,0.049,NA,"American Amber / Red Ale",16
371,"Swami's India Pale Ale",1191,0.068,NA,"American IPA",16
372,"Sly Fox Christmas Ale 2013",1588,0.055,16,"Winter Warmer",12
372,"Grisette",1363,0.056,25,"Grisette",12
372,"360° India Pale Ale",1211,0.062,NA,"American IPA",12
372,"Helles Golden Lager",1123,0.049,18,"Munich Helles Lager",12
372,"Sly Fox Christmas Ale 2012 (2012)",926,0.055,16,"Winter Warmer",12
372,"Odyssey Imperial IPA",894,0.084,90,"American Double / Imperial IPA",12
372,"Oktoberfest Lager",166,0.058,25,"Märzen / Oktoberfest",12
372,"113 IPA",24,0.07,113,"American IPA",12
372,"Dunkel Lager",23,0.053,21,"Munich Dunkel Lager",12
372,"Royal Weisse Ale",22,0.056,11,"Hefeweizen",12
372,"Pikeland Pils",21,0.049,44,"German Pilsener",12
372,"Phoenix Pale Ale",20,0.051,40,"American Pale Ale (APA)",12
373,"Seven Gates Pale Ale",1587,0.056,NA,"American Pale Ale (APA)",12
374,"Wolfman's Berliner",1583,0.038,NA,"Berliner Weissbier",12
375,"Trolley Stop Stout",1580,0.057,40,"American Stout",12
375,"Bitter Bitch Imperial IPA",980,0.082,138,"American Double / Imperial IPA",12
375,"Poop Deck Porter",979,0.062,35,"American Porter",12
375,"Old Red Beard Amber Ale",978,0.06,35,"American Amber / Red Ale",12
376,"Lahaina Town Brown",1578,0.051,20,"American Brown Ale",12
376,"Pau Hana Pilsner",1429,0.055,NA,"Czech Pilsener",12
376,"Lemongrass Saison",1271,0.05,NA,"Saison / Farmhouse Ale",12
376,"Aloha B’ak’tun",713,0.07,NA,"Belgian Strong Dark Ale",12
376,"Liquid Breadfruit",712,0.082,NA,"Fruit / Vegetable Beer",12
376,"Sobrehumano Palena'ole",690,0.06,24,"American Amber / Red Ale",12
376,"La Perouse White",547,0.05,12,"Witbier",12
376,"Flyin' HI.P.Hay",435,0.068,68,"American IPA",12
376,"Mana Wheat",313,0.055,15,"American Pale Wheat Ale",12
376,"Bikini Blonde Lager",33,0.045,18,"Munich Helles Lager",12
376,"CoCoNut Porter",32,0.057,30,"American Porter",12
376,"Big Swell IPA",31,0.062,65,"American IPA",12
377,"12th Round",1577,0.076,78,"American Strong Ale",16
377,"RoughTail IPA",1576,0.07,80,"American IPA",16
377,"Polar Night Stout",1575,0.08,NA,"American Stout",16
697225,"Slow Hand Stout",1571,0.052,29,"American Stout",16
379,"Mad Manatee IPA",1569,0.065,NA,"American IPA",12
379,"Killer Whale Cream Ale",1568,0.055,NA,"Cream Ale",12
379,"Duke's Cold Nose Brown Ale",1188,0.06,NA,"American Brown Ale",12
380,"Autumn Winds",1567,0.058,NA,"Märzen / Oktoberfest",16
380,"Flying Jenny Extra Pale Ale",1505,0.06,54,"American Pale Ale (APA)",12
380,"Hazy Day Belgian-Style Wit",1186,0.04,20,"Witbier",16
380,"Bring Back the Beach Blonde Ale",1185,0.055,NA,"American Blonde Ale",16
380,"Leaning Chimney Smoked Porter",984,0.06,34,"American Porter",16
380,"Flying Jenny Extra Pale Ale (2012)",693,0.06,54,"American Pale Ale (APA)",12
380,"Flagship Ale",631,0.049,22,"Cream Ale",12
381,"1800 Big Log Wheat (2012)",1564,0.05,NA,"American Pale Wheat Ale",12
381,"Double Play Pilsner",1541,NA,NA,"American Pilsner",12
381,"Brewerhood Brown Ale",1321,0.055,NA,"American Brown Ale",12
381,"Last Call Imperial Amber Ale",1320,0.08,NA,"American Amber / Red Ale",12
381,"Pernicious Double IPA",1319,0.096,NA,"American Double / Imperial IPA",12
381,"6-4-3 Double Play Pilsner",1303,0.052,NA,"German Pilsener",12
381,"N Street Drive-In 50th Anniversary IPA",1025,NA,NA,"American Double / Imperial IPA",12
381,"467 Ethan's Stout",1012,0.05,NA,"American Stout",12
381,"1335 Wicked Snout",942,0.064,NA,"Saison / Farmhouse Ale",12
381,"543 Skull Creek Fresh Hopped Pale Ale",937,0.045,NA,"American Pale Ale (APA)",12
381,"1327 Pod's ESB",888,0.056,37,"Extra Special / Strong Bitter (ESB)",12
381,"1327 Pod's ESB",886,0.056,37,"Extra Special / Strong Bitter (ESB)",12
381,"1327 Pod's ESB",612,0.056,37,"Extra Special / Strong Bitter (ESB)",12
381,"834 Happy As Ale",611,0.046,35,"American Pale Ale (APA)",12
382,"Bermuda Triangle Ginger Beer",1554,0.045,NA,"Herbed / Spiced Beer",12
383,"Full Nelson Pale Ale",1547,0.059,60,"American Pale Ale (APA)",12
383,"Steel Wheels ESB",1546,0.065,30,"Extra Special / Strong Bitter (ESB)",12
383,"Blue Mountain Classic Lager",1545,0.053,22,"Euro Pale Lager",12
383,"Full Nelson Pale Ale (2010)",119,0.059,60,"American Pale Ale (APA)",12
384,"Starr Pils",1544,0.042,20,"German Pilsener",12
384,"Northern Lights India Pale Ale",1205,0.065,52,"American IPA",16
384,"Festie",369,0.048,12,"Märzen / Oktoberfest",12
384,"Northern Lights India Pale Ale",368,0.065,52,"American IPA",12
385,"One Claw",1542,0.055,NA,"American Pale Ale (APA)",12
385,"Westbrook Gose",1312,0.04,5,"Gose",12
385,"White Thai",576,0.05,16,"Witbier",12
385,"Westbrook IPA",575,0.068,65,"American IPA",12
386,"Monkey Fist IPA",1539,0.069,65,"American IPA",12
386,"Shipyard Summer Ale",975,0.051,NA,"American Pale Wheat Ale",12
386,"Pumpkinhead Ale",814,0.047,NA,"Pumpkin Ale",12
386,"Shipyard Export",727,0.051,NA,"American Blonde Ale",12
387,"Stout Ol' Friend",1538,0.064,NA,"American Stout",16
387,"Stout Ol' Friend (2012)",1075,0.064,NA,"American Stout",16
387,"Rye Porter",710,NA,NA,"American Porter",16
387,"Miner's Gold",709,0.05,NA,"American Blonde Ale",16
387,"Vienna Lager",708,0.046,NA,"Vienna Lager",16
387,"Jessie's Garage",706,0.056,NA,"American Pale Ale (APA)",16
387,"Colorado Red Ale",220,0.062,NA,"American Amber / Red Ale",12
387,"Miner's Gold",219,NA,NA,"American Blonde Ale",12
388,"Undun Blonde Ale",1537,0.053,NA,"American Blonde Ale",16
388,"CuDa Cascadian Dark Ale",1536,0.074,NA,"American Black Ale",16
388,"Old Grogham Imperial India Pale Ale",1265,0.085,86,"American Double / Imperial IPA",16
388,"Old Grogham Imperial India Pale Ale (2012)",747,0.085,86,"American Double / Imperial IPA",16
388,"CuDa Cascadian Dark Ale (2012)",746,0.074,NA,"American Black Ale",16
388,"Undun Blonde Ale (2012)",654,0.053,NA,"American Blonde Ale",16
389,"Kentucky Kölsch",1535,0.043,NA,"Kölsch",16
389,"Kentucky IPA",1149,0.065,NA,"American IPA",16
390,"G'KNIGHT",1533,0.087,85,"American Double / Imperial IPA",12
390,"Ten Fidy",1532,0.099,98,"Russian Imperial Stout",12
390,"Deviant Dale's IPA",1328,0.08,85,"American Double / Imperial IPA",16
390,"Old Chub",1175,0.08,35,"Scottish Ale",12
390,"Dale's Pale Ale",1166,0.065,65,"American Pale Ale (APA)",19.2
390,"Dale's Pale Ale",1065,0.065,65,"American Pale Ale (APA)",12
391,"Clem's Gold",1530,0.053,NA,"American Pale Lager",16
391,"Lizzy's Red",1529,0.055,NA,"American Amber / Red Lager",16
391,"Orlison India Pale Lager",1528,0.067,NA,"American Pale Lager",16
391,"Brünette",1527,0.042,NA,"Euro Dark Lager",16
391,"Havanüther",1526,0.041,NA,"Light Lager",16
392,"Agave Wheat",1522,0.042,9,"American Pale Wheat Ale",12
392,"SummerBright Ale",397,0.045,15,"American Pale Wheat Ale",12
392,"Lucky U IPA",193,0.062,68,"American IPA",12
392,"Avalanche Ale",83,0.054,19,"American Amber / Red Ale",12
393,"Saison 88",1519,0.055,30,"Saison / Farmhouse Ale",12
393,"Black IPA",967,0.071,95,"American Black Ale",12
393,"Santa Fe Irish Red Ale",599,0.045,NA,"Irish Red Ale",12
393,"Santa Fe Oktoberfest",307,NA,NA,"Märzen / Oktoberfest",12
393,"Imperial Java Stout",305,0.08,NA,"Russian Imperial Stout",12
393,"Freestyle Pilsner",304,0.055,NA,"German Pilsener",12
393,"Happy Camper IPA",217,0.066,NA,"American IPA",12
394,"Shark Bait",1508,0.053,11,"Fruit / Vegetable Beer",12
394,"Gator Tail Brown Ale",1507,0.053,30,"American Brown Ale",12
394,"Miami Vice IPA",1506,0.071,62,"American IPA",12
394,"Big Rod Coconut Ale",1325,0.053,16,"American Blonde Ale",12
395,"Oak Aged Cider",1503,0.065,NA,"Cider",12
395,"Ginger Cider",1466,0.065,NA,"Cider",12
395,"Schilling Hard Cider",1245,0.065,NA,"Cider",12
396,"Green House India Pale Ale",1501,0.07,NA,"American IPA",12
396,"The One They Call Zoe",1004,0.051,NA,"American Pale Lager",12
396,"Alteration",502,0.051,40,"Altbier",12
396,"Pale Dog",501,0.06,50,"American Pale Ale (APA)",12
397,"Super G IPA",1498,0.06,NA,"American IPA",16
398,"1881 California Red",1479,0.056,35,"American Amber / Red Ale",12
398,"CAPT Black IPA",1478,0.073,55,"American Black Ale",12
398,"Ruhstaller's Gilt Edge Lager Beer",1370,0.048,42,"American Amber / Red Lager",12
398,"CAPT Black IPA",883,0.073,55,"American Black Ale",16
398,"1881 California Red Ale",882,0.056,35,"American Amber / Red Ale",16
399,"Oval Beach Blonde Ale",1477,0.05,11,"American Blonde Ale",16
400,"Squeaky Bike Nut Brown Ale",1476,0.04,NA,"American Brown Ale",16
400,"Dead Horse Amber",902,0.04,NA,"American Pale Wheat Ale",16
400,"Rocket Bike American Lager",645,0.04,NA,"California Common / Steam Beer",16
400,"Johnny's American IPA",644,0.04,NA,"American IPA",16
401,"Macon Progress Ale",1475,0.05,NA,"American Pale Ale (APA)",12
401,"Macon History Ale",1008,0.055,NA,"American Brown Ale",12
402,"Dusty Trail Pale Ale",1474,0.054,NA,"American Pale Ale (APA)",16
402,"Damnesia",1473,0.062,NA,"American IPA",16
402,"Desolation IPA",837,0.062,43,"American IPA",16
403,"Wolverine Premium Lager",1468,0.047,15,"American Pale Lager",12
404,"Happy Cider",1467,0.055,NA,"Cider",16
405,"Granny Smith Hard Apple Cider",1465,0.069,NA,"Cider",16
405,"Dry Hard Apple Cider",1464,0.069,NA,"Cider",16
406,"Sudice American Stout",1455,0.07,58,"American Stout",16
406,"Parcae Belgian Style Pale Ale",1454,0.05,20,"Belgian Pale Ale",16
406,"Norns Roggenbier",1453,0.05,20,"Roggenbier",16
406,"Laimas Kölsch Style Ale",1452,0.05,20,"Kölsch",16
406,"Moirai India Pale Ale",1451,0.07,70,"American IPA",16
407,"Lazy Monk Bohemian Pilsner",1445,0.05,NA,"Czech Pilsener",16
408,"Blown Out Brown",1441,0.052,NA,"American Brown Ale",12
408,"Single Hop Ale",1413,0.063,NA,"American Pale Ale (APA)",12
408,"Sawtooth Ale",1411,0.054,NA,"American Blonde Ale",12
409,"Pub Beer",1436,0.05,NA,"American Pale Lager",12
410,"Hat Trick Hop IPA",1433,0.068,NA,"American IPA",16
410,"Yard Sale Amber Ale",1432,0.056,NA,"American Amber / Red Ale",16
411,"Weiss Trash Culture",1417,0.034,6,"Berliner Weissbier",12
411,"Sea Hag IPA",885,0.062,NA,"American IPA",12
411,"Elm City Pilsner",884,0.05,NA,"American Pilsner",12
411,"Atlantic Amber Ale (2004)",757,0.05,NA,"American Amber / Red Ale",12
411,"668 Neighbor of the Beast12 oz.",568,0.09,NA,"Belgian Pale Ale",12
411,"Gandhi-Bot Double IPA (12 oz.)",320,0.088,85,"American Double / Imperial IPA",12
411,"668 Neighbor of the Beast (16 oz.) (2010)",43,0.09,NA,"Belgian Pale Ale",16
411,"Gandhi-Bot Double IPA (16 oz.) (2010)",42,0.088,85,"American Double / Imperial IPA",16
411,"Elm City Lager (2007)",41,0.05,NA,"American Pilsner",12
411,"Atlantic Amber Ale (2007)",40,0.05,NA,"American Amber / Red Ale",12
411,"Sea Hag IPA (Current)",39,0.062,NA,"American IPA",12
412,"Dry Cider",1416,0.065,NA,"Cider",16
412,"Dry Hard Cider",1415,0.065,NA,"Cider",16
413,"Sand Island Lighthouse",1410,0.051,25,"Kölsch",12
